Gender,Age,Tenure,MonthlyCharges,TotalCharges,PaymentMethod,ContractType,InternetService,StreamingServices,TechSupport,Churn
0,27,27,61.44,1658.88,0,0,1,0,1,1
1,78,67,117.52,7873.84,1,0,1,0,0,1
1,59,13,48.62,632.06,2,0,1,1,1,0
1,52,55,131.06,7208.3,0,2,0,0,0,1
0,34,14,145.98,2043.72,3,0,1,0,0,0
1,30,1,37.39,37.39,0,1,1,1,1,0
1,66,63,60.84,3832.92,2,1,1,1,1,1
1,42,36,96.49,3473.64,0,2,1,0,1,1
0,58,3,62.26,186.78,1,1,0,1,0,1
0,27,44,31.39,1381.16,3,1,1,0,1,0
0,66,48,95.36,4577.28,0,1,0,0,0,1
1,70,47,94.34,4433.98,2,1,0,1,1,0
1,29,1,32.33,32.33,2,0,1,1,0,1
1,52,64,138.74,8879.36,3,0,0,1,0,0
1,75,6,68.87,413.22,1,1,1,1,0,0
1,42,49,97.08,4756.92,1,2,0,1,1,1
0,50,8,87.35,698.8,1,1,0,1,1,0
1,76,20,124.85,2497.0,3,0,1,1,0,0
1,31,67,26.17,1753.39,0,1,0,1,0,0
1,54,18,143.24,2578.32,1,1,0,0,1,1
1,72,43,86.02,3698.86,3,1,0,0,1,1
0,50,35,89.43,3130.05,0,2,0,0,0,0
0,54,7,93.21,652.47,1,0,0,1,1,1
0,74,33,68.05,2245.65,3,1,0,1,0,0
0,31,12,138.79,1665.48,2,0,1,1,0,0
0,53,37,138.99,5142.63,2,2,1,1,0,0
0,76,60,96.21,5772.6,0,0,1,1,0,0
0,38,10,142.28,1422.8,1,2,1,1,1,1
0,61,59,48.62,2868.58,0,1,0,1,0,0
1,67,36,117.69,4236.84,3,1,1,0,1,1
1,27,39,44.05,1717.95,0,0,1,1,1,1
0,22,18,138.84,2499.12,2,0,1,0,0,1
1,66,20,144.32,2886.4,1,0,1,0,1,0
1,63,5,47.38,236.9,0,2,1,0,1,1
0,59,30,99.59,2987.7,0,0,0,1,0,1
0,74,26,98.64,2564.64,1,2,1,0,1,0
1,20,48,51.45,2469.6,3,0,1,0,1,0
1,20,27,24.89,672.03,2,2,0,1,0,0
1,67,63,120.78,7609.14,0,2,1,1,0,0
0,29,16,115.36,1845.76,3,2,1,1,1,1
0,25,32,65.41,2093.12,0,0,1,0,0,1
0,63,41,54.72,2243.52,2,2,1,1,0,1
1,51,43,36.29,1560.47,1,1,1,1,1,1
1,38,59,119.14,7029.26,0,0,1,0,1,0
1,18,70,125.67,8796.9,3,0,1,0,1,0
0,32,71,91.44,6492.24,0,0,1,0,0,0
1,46,7,64.95,454.65,2,1,1,1,0,1
1,68,69,62.7,4326.3,0,0,1,1,1,0
1,41,25,38.35,958.75,3,1,1,0,0,1
1,34,49,149.81,7340.69,0,2,1,1,0,1
0,46,65,37.1,2411.5,2,1,0,0,1,1
1,79,34,58.65,1994.1,0,0,1,1,1,0
0,23,52,68.24,3548.48,0,0,0,0,0,0
0,71,69,47.62,3285.78,3,1,1,1,0,0
1,76,6,30.03,180.18,0,1,1,1,0,0
1,56,6,126.14,756.84,3,0,0,1,0,0
1,41,31,21.09,653.79,2,0,0,1,1,0
0,31,2,57.56,115.12,0,2,1,0,1,0
0,26,16,98.86,1581.76,1,0,1,0,0,1
1,46,71,49.5,3514.5,1,1,1,0,0,1
1,20,0,95.98,0.0,2,1,0,0,1,1
1,23,12,77.03,924.36,0,0,1,0,0,0
1,79,23,22.3,512.9,0,2,1,1,0,0
1,75,51,113.68,5797.68,1,0,0,0,1,1
0,66,51,100.5,5125.5,2,2,1,0,1,1
0,20,25,59.67,1491.75,3,2,1,0,1,1
1,18,6,74.46,446.76,3,2,1,0,1,1
1,37,43,111.34,4787.62,0,2,1,0,0,1
1,53,47,118.87,5586.89,0,1,1,0,1,0
1,73,53,97.18,5150.54,0,0,1,1,1,0
0,46,45,111.88,5034.6,2,1,1,1,0,0
1,42,26,99.15,2577.9,2,2,0,0,1,0
0,62,43,79.63,3424.09,3,0,1,1,1,0
1,61,54,109.94,5936.76,1,0,0,1,0,0
0,74,47,98.05,4608.35,3,0,1,1,0,1
0,63,34,20.71,704.14,2,2,1,0,1,1
1,63,68,44.9,3053.2,0,1,1,1,1,1
1,78,18,127.85,2301.3,1,0,1,0,0,1
0,72,48,124.26,5964.48,1,2,0,1,0,1
0,26,9,72.9,656.1,3,1,0,0,1,1
0,67,13,45.09,586.17,3,2,1,0,0,0
1,18,36,29.94,1077.84,1,2,1,0,0,1
0,42,37,94.05,3479.85,0,0,1,1,1,0
1,78,10,91.84,918.4,3,1,0,1,1,0
0,35,4,121.6,486.4,3,1,0,0,0,0
1,60,60,92.2,5532.0,2,0,1,1,1,0
0,67,37,147.38,5453.06,1,1,1,0,0,1
1,65,21,135.66,2848.86,2,2,1,0,1,0
1,75,24,132.84,3188.16,0,0,1,0,1,1
0,39,5,79.19,395.95,1,0,1,0,1,0
1,73,9,129.04,1161.36,1,0,1,0,1,0
0,48,1,101.21,101.21,0,1,1,1,1,1
0,23,49,95.67,4687.83,2,0,1,1,1,1
1,22,56,67.36,3772.16,2,2,0,0,1,1
0,59,43,77.5,3332.5,2,1,1,0,0,1
1,73,1,105.99,105.99,0,0,1,0,0,0
1,74,33,82.89,2735.37,0,2,1,0,0,0
0,75,29,119.21,3457.09,2,2,1,0,1,1
0,59,52,55.67,2894.84,3,0,1,0,1,1
1,50,17,109.2,1856.4,2,2,1,1,0,0
0,30,45,56.89,2560.05,3,2,1,1,1,0
1,62,54,109.82,5930.28,0,1,0,1,1,1
1,25,19,142.04,2698.76,1,1,0,1,1,0
1,67,6,88.4,530.4,2,1,1,0,0,0
1,46,25,126.37,3159.25,2,1,1,1,1,0
0,46,47,64.97,3053.59,1,0,1,0,1,0
0,30,10,95.31,953.1,1,0,1,0,0,0
1,23,43,85.93,3694.99,0,1,0,1,0,0
0,64,16,55.17,882.72,1,0,0,1,1,1
0,75,62,103.68,6428.16,3,0,0,1,0,1
1,30,12,58.99,707.88,0,2,1,1,1,0
0,49,57,128.79,7341.03,2,2,1,0,0,1
1,79,35,115.42,4039.7,3,1,0,1,0,1
0,56,41,43.45,1781.45,2,2,0,1,0,0
1,47,63,142.17,8956.71,2,2,0,1,0,1
0,76,42,145.32,6103.44,2,0,1,1,0,1
0,65,49,83.2,4076.8,0,1,0,0,1,0
1,48,15,136.58,2048.7,1,0,1,0,1,1
1,36,58,27.37,1587.46,3,1,1,1,1,1
0,29,29,26.14,758.06,2,0,1,1,0,1
0,39,9,133.13,1198.17,0,2,1,1,1,0
0,66,19,124.36,2362.84,3,0,0,1,1,0
0,34,37,112.91,4177.67,1,0,0,0,1,0
1,63,32,52.38,1676.16,3,2,1,0,0,0
0,58,55,127.18,6994.9,1,0,1,0,1,1
0,63,38,56.33,2140.54,3,2,0,0,0,0
0,65,25,49.05,1226.25,2,1,1,0,1,1
1,55,2,144.25,288.5,2,2,1,0,0,0
0,41,43,23.48,1009.64,2,1,0,0,0,1
1,63,71,68.13,4837.23,2,1,0,1,0,0
1,43,56,102.66,5748.96,1,0,0,0,1,1
1,42,24,50.96,1223.04,3,2,1,0,1,0
0,67,34,148.36,5044.24,1,2,1,1,1,1
1,26,53,102.85,5451.05,0,1,1,0,0,1
1,19,13,123.05,1599.65,2,0,1,0,0,1
1,60,25,64.99,1624.75,0,2,1,1,1,0
0,74,50,45.68,2284.0,3,0,0,1,0,1
0,50,44,25.67,1129.48,2,2,0,1,0,0
0,58,34,26.86,913.24,2,1,1,0,0,0
1,69,65,41.55,2700.75,0,0,0,0,1,0
1,43,46,21.35,982.1,3,1,0,0,0,1
1,25,15,88.53,1327.95,1,2,1,0,1,0
0,79,68,65.27,4438.36,2,2,0,0,1,1
1,45,37,149.31,5524.47,0,1,0,0,0,1
1,21,3,95.03,285.09,0,2,1,0,0,1
1,22,25,83.95,2098.75,1,0,1,0,0,0
0,30,69,73.81,5092.89,2,0,1,1,1,1
0,62,9,136.13,1225.17,1,0,0,1,0,1
0,58,21,70.89,1488.69,3,1,1,0,0,1
1,63,31,97.95,3036.45,0,1,1,1,1,0
0,64,41,116.63,4781.83,2,1,1,1,0,0
0,69,6,21.76,130.56,2,2,0,1,0,0
0,29,60,77.14,4628.4,3,2,1,0,0,0
0,19,58,120.48,6987.84,3,0,0,0,1,1
0,24,21,24.9,522.9,1,0,1,1,0,1
0,57,12,45.77,549.24,0,1,1,1,1,1
0,74,2,36.19,72.38,3,0,1,1,1,1
1,39,29,98.8,2865.2,1,0,1,1,0,1
1,73,23,46.11,1060.53,2,0,0,1,0,0
1,77,54,80.35,4338.9,2,2,1,1,0,1
1,67,7,100.6,704.2,3,1,0,1,0,0
1,38,41,63.51,2603.91,3,1,1,0,1,1
0,70,45,40.65,1829.25,3,2,1,0,1,1
0,79,1,92.34,92.34,3,1,0,1,0,0
1,65,45,42.37,1906.65,1,1,1,0,1,0
0,23,47,99.68,4684.96,1,0,1,1,1,1
1,46,34,99.86,3395.24,1,2,1,1,0,1
1,32,35,50.33,1761.55,0,2,0,0,1,0
1,62,46,79.03,3635.38,3,1,1,1,1,0
1,31,46,44.86,2063.56,3,0,1,1,0,0
0,51,24,83.58,2005.92,2,1,1,0,1,0
1,52,59,122.18,7208.62,1,0,0,1,0,1
0,71,45,113.79,5120.55,0,0,0,0,1,0
0,65,48,121.86,5849.28,0,0,1,0,1,0
0,32,55,129.97,7148.35,2,1,0,1,0,0
0,28,26,74.76,1943.76,2,1,1,1,0,1
0,74,9,121.54,1093.86,2,0,0,1,1,1
1,25,69,46.53,3210.57,2,0,1,1,1,1
0,33,27,105.44,2846.88,1,1,0,0,0,1
1,75,36,49.16,1769.76,1,1,1,0,1,0
0,43,34,83.48,2838.32,3,1,0,0,0,0
0,39,35,113.69,3979.15,2,0,1,1,0,0
0,33,36,115.83,4169.88,0,1,1,1,1,1
1,75,52,25.46,1323.92,3,2,1,1,0,0
0,30,58,66.58,3861.64,3,2,0,0,1,0
1,24,27,146.64,3959.28,1,1,0,0,1,0
1,78,40,50.14,2005.6,2,1,0,1,1,0
0,36,46,149.74,6888.04,0,0,1,0,1,1
1,62,7,33.35,233.45,0,1,0,0,0,0
1,63,49,30.35,1487.15,0,0,1,0,0,0
0,77,8,78.88,631.04,3,0,0,0,0,1
0,46,61,126.68,7727.48,1,1,0,0,0,0
1,44,44,59.11,2600.84,2,2,0,0,1,0
0,58,13,136.85,1779.05,3,0,1,1,1,1
0,35,8,26.27,210.16,0,0,1,1,1,1
0,39,48,144.53,6937.44,0,0,1,1,0,0
0,71,38,50.34,1912.92,1,1,1,0,1,1
0,59,47,114.24,5369.28,0,2,0,1,1,1
1,66,18,93.29,1679.22,1,1,1,1,0,1
1,36,32,144.7,4630.4,2,0,1,0,1,1
0,38,59,96.11,5670.49,0,2,1,1,0,1
0,23,21,89.04,1869.84,0,2,0,0,0,1
0,21,64,33.48,2142.72,0,0,1,1,0,1
1,72,37,60.41,2235.17,3,0,0,0,0,0
0,54,12,68.03,816.36,0,1,0,0,0,0
0,60,50,113.87,5693.5,1,0,1,1,0,1
0,47,34,44.55,1514.7,1,1,1,0,0,0
1,35,51,48.02,2449.02,0,1,1,1,0,0
1,26,65,109.53,7119.45,2,2,1,0,1,1
0,54,67,84.43,5656.81,2,0,1,0,1,0
0,55,51,84.61,4315.11,1,0,1,0,0,0
0,74,6,90.39,542.34,0,2,1,0,0,0
0,35,20,51.98,1039.6,0,0,0,1,1,1
1,22,45,64.84,2917.8,2,1,0,0,0,0
0,55,34,98.57,3351.38,0,2,0,1,1,0
0,49,24,36.21,869.04,0,1,1,1,1,1
1,54,36,44.69,1608.84,1,2,0,0,1,0
1,45,17,93.0,1581.0,3,1,1,1,0,1
0,39,58,142.95,8291.1,0,1,1,1,1,0
1,74,24,69.05,1657.2,3,2,0,0,1,0
0,20,4,29.2,116.8,0,1,0,1,0,1
0,40,53,35.96,1905.88,1,1,1,0,1,0
1,72,35,41.79,1462.65,3,2,0,0,0,0
1,57,9,87.09,783.81,3,0,0,0,1,1
0,56,37,123.38,4565.06,0,2,1,0,0,1
0,53,14,42.3,592.2,2,0,1,1,0,1
0,76,20,79.13,1582.6,0,1,1,0,1,0
0,34,5,94.29,471.45,0,2,0,0,0,1
0,40,27,118.57,3201.39,1,1,0,0,1,1
1,31,19,39.42,748.98,1,0,1,0,1,0
1,25,37,25.53,944.61,0,2,1,0,1,0
1,42,3,63.82,191.46,3,2,0,1,0,1
1,45,59,68.14,4020.26,2,0,0,0,1,0
0,29,57,30.32,1728.24,3,2,1,1,0,0
1,76,23,30.46,700.58,0,0,1,0,1,0
1,74,5,100.77,503.85,1,1,1,1,0,1
0,52,52,24.27,1262.04,0,2,1,0,0,0
0,21,51,103.69,5288.19,2,1,1,1,1,1
1,46,21,59.5,1249.5,1,1,1,0,1,1
1,47,17,75.67,1286.39,3,1,0,1,0,1
1,27,59,113.51,6697.09,1,1,0,0,1,1
1,39,43,30.52,1312.36,3,0,1,0,0,0
0,68,41,28.57,1171.37,0,0,1,1,0,0
1,33,37,95.75,3542.75,3,0,0,1,1,0
0,47,47,102.69,4826.43,2,2,0,1,1,0
1,67,13,91.84,1193.92,3,1,1,1,0,1
0,70,36,145.21,5227.56,1,0,1,1,0,1
0,40,11,97.65,1074.15,1,2,0,0,1,0
1,63,10,135.74,1357.4,0,2,1,0,0,0
1,25,43,127.21,5470.03,3,2,0,0,0,1
1,66,36,76.79,2764.44,2,2,1,0,0,1
1,73,7,93.46,654.22,0,1,1,1,1,0
0,75,35,71.42,2499.7,0,1,1,0,1,0
1,68,37,107.15,3964.55,2,0,1,0,1,1
1,25,42,72.81,3058.02,1,2,0,0,0,0
1,35,11,73.2,805.2,2,0,1,1,0,0
0,26,39,73.54,2868.06,2,1,1,0,0,0
0,47,30,90.6,2718.0,1,2,0,0,1,1
0,27,71,58.91,4182.61,1,1,1,0,1,1
1,65,30,139.39,4181.7,2,0,1,1,1,0
0,23,15,128.16,1922.4,2,1,1,0,0,1
1,56,10,148.94,1489.4,3,0,0,1,1,0
1,21,33,43.47,1434.51,1,1,1,0,1,0
1,42,14,147.39,2063.46,2,1,1,0,1,0
1,37,65,42.6,2769.0,3,1,0,0,0,1
0,55,3,98.32,294.96,1,2,0,0,0,0
0,72,12,42.36,508.32,3,2,1,1,1,0
0,66,27,97.6,2635.2,1,1,1,0,1,1
1,52,0,49.68,0.0,1,1,1,0,1,0
1,67,31,53.86,1669.66,0,2,1,0,1,1
0,75,20,62.59,1251.8,3,2,1,1,1,0
0,54,46,82.85,3811.1,2,1,0,0,0,0
1,47,9,58.74,528.66,2,2,0,0,1,0
0,24,58,38.29,2220.82,2,1,0,0,0,1
0,40,65,124.04,8062.6,3,0,0,1,1,0
0,30,19,104.66,1988.54,3,0,1,1,0,0
1,61,12,107.46,1289.52,2,2,1,1,0,1
0,22,42,136.73,5742.66,3,2,0,0,0,0
1,68,46,95.55,4395.3,3,0,0,0,1,0
0,51,29,20.18,585.22,2,0,1,0,1,1
1,18,24,92.72,2225.28,0,0,1,1,0,0
1,25,5,121.61,608.05,1,1,1,1,1,1
1,69,1,98.32,98.32,3,0,1,1,1,0
1,38,5,90.28,451.4,2,0,1,0,0,1
1,19,43,136.88,5885.84,2,0,1,1,0,1
1,62,17,99.42,1690.14,1,1,0,1,1,1
1,32,51,87.68,4471.68,3,0,1,1,0,1
1,31,64,46.78,2993.92,2,1,0,0,0,1
0,56,22,96.92,2132.24,1,0,1,1,0,0
1,23,54,36.3,1960.2,1,1,1,0,1,0
1,31,33,119.6,3946.8,0,2,1,0,1,1
1,61,25,81.71,2042.75,0,1,0,1,0,1
0,55,64,120.32,7700.48,1,2,1,0,1,1
1,52,51,52.21,2662.71,1,1,1,1,1,0
0,51,36,96.62,3478.32,0,1,1,1,1,1
1,30,11,109.33,1202.63,3,0,0,1,0,1
1,64,38,130.03,4941.14,0,1,1,1,1,0
1,55,70,24.02,1681.4,3,1,1,1,0,1
0,52,48,51.82,2487.36,1,2,0,1,0,0
0,30,58,34.37,1993.46,0,1,0,1,1,1
1,66,5,69.23,346.15,0,2,0,1,1,1
1,54,23,96.8,2226.4,1,1,1,0,1,1
1,78,38,69.41,2637.58,2,1,1,0,0,0
1,66,67,109.4,7329.8,1,2,0,0,1,1
1,57,58,137.52,7976.16,3,1,1,0,0,1
1,45,43,46.39,1994.77,3,0,1,0,0,1
1,53,3,30.12,90.36,3,2,0,1,1,1
0,67,42,23.7,995.4,3,1,1,0,0,1
0,52,6,141.93,851.58,3,1,0,1,1,0
0,44,58,120.57,6993.06,1,2,1,0,0,0
0,55,20,95.4,1908.0,3,0,1,0,0,0
0,65,38,136.69,5194.22,2,0,1,0,1,0
1,69,17,51.71,879.07,2,2,0,1,1,1
1,70,37,111.47,4124.39,3,1,0,0,1,0
1,24,42,25.42,1067.64,2,1,1,0,0,0
1,70,23,47.57,1094.11,3,1,1,1,0,0
1,30,14,136.62,1912.68,3,0,0,0,0,1
1,75,60,141.06,8463.6,2,0,1,0,1,1
0,55,27,123.12,3324.24,0,0,0,1,1,1
0,42,70,132.44,9270.8,2,0,1,0,1,0
1,47,33,44.37,1464.21,0,1,0,0,0,1
1,24,46,99.65,4583.9,0,1,1,1,1,0
0,71,11,70.93,780.23,0,1,1,1,0,0
0,24,29,144.14,4180.06,2,0,1,0,1,1
1,77,19,102.61,1949.59,2,1,1,0,0,0
0,26,24,79.2,1900.8,1,0,0,0,1,1
0,68,9,88.66,797.94,0,2,1,0,1,1
0,49,38,98.82,3755.16,0,0,1,0,0,1
1,64,39,102.91,4013.49,3,2,1,1,1,0
1,28,29,140.13,4063.77,3,2,1,1,1,0
0,20,34,62.27,2117.18,3,2,0,1,1,0
1,24,8,45.34,362.72,0,0,0,1,1,1
1,33,20,76.37,1527.4,2,2,1,1,0,1
1,65,9,33.94,305.46,0,0,0,1,1,0
0,46,44,112.56,4952.64,2,2,1,0,0,1
0,41,6,96.77,580.62,1,1,0,0,0,1
0,41,34,74.8,2543.2,2,2,1,0,1,1
1,64,58,126.01,7308.58,2,2,0,0,1,0
0,40,2,56.29,112.58,1,0,1,0,1,0
1,39,64,73.81,4723.84,2,2,0,0,1,0
0,22,10,77.01,770.1,1,1,0,0,1,0
1,38,32,31.93,1021.76,0,2,1,0,0,0
0,41,33,128.84,4251.72,2,2,1,1,0,1
1,44,40,22.44,897.6,0,2,1,1,1,0
1,35,71,37.75,2680.25,3,1,0,0,0,1
0,20,55,136.21,7491.55,1,2,1,1,0,0
0,61,21,115.09,2416.89,0,1,1,0,0,0
1,18,13,67.83,881.79,2,2,0,0,0,1
1,22,48,38.23,1835.04,3,1,1,1,0,0
1,49,66,50.57,3337.62,3,2,1,0,1,1
1,65,64,34.71,2221.44,0,0,0,1,1,0
1,42,44,71.26,3135.44,1,1,1,0,0,1
0,19,4,25.92,103.68,3,1,0,1,1,0
1,36,1,54.55,54.55,3,0,0,1,1,0
1,27,3,68.55,205.65,2,0,1,0,0,0
1,36,71,148.6,10550.6,3,0,0,1,1,0
1,20,20,56.89,1137.8,3,2,0,0,0,0
1,38,6,49.1,294.6,3,1,1,1,1,1
0,63,52,126.8,6593.6,0,2,1,0,1,1
1,41,49,136.33,6680.17,1,1,1,0,0,1
1,74,67,24.09,1614.03,0,0,0,0,0,0
1,60,52,76.34,3969.68,3,0,1,0,0,0
0,27,57,109.83,6260.31,3,2,1,1,1,1
1,39,55,51.68,2842.4,3,1,1,1,1,1
1,67,42,74.6,3133.2,1,1,1,1,1,1
1,49,58,64.13,3719.54,1,0,1,1,1,0
1,26,20,87.13,1742.6,2,1,0,0,0,0
1,37,14,44.8,627.2,0,1,0,1,1,1
0,42,52,26.73,1389.96,3,2,1,1,0,0
1,19,8,111.41,891.28,0,1,0,0,0,0
0,61,65,140.42,9127.3,1,2,1,0,1,0
1,79,7,140.36,982.52,1,2,1,1,0,1
0,45,26,119.81,3115.06,3,1,1,1,0,1
1,58,69,104.94,7240.86,2,2,0,1,0,0
1,26,21,71.6,1503.6,1,2,1,0,1,0
1,26,9,39.34,354.06,1,2,0,1,0,1
1,22,6,108.76,652.56,0,1,0,1,0,1
0,22,2,36.13,72.26,1,2,1,0,0,1
1,57,2,139.59,279.18,3,2,0,0,1,0
0,77,49,145.67,7137.83,2,2,1,1,1,0
0,53,56,128.18,7178.08,0,2,1,1,0,1
0,38,63,27.0,1701.0,1,2,1,1,0,0
1,77,37,49.08,1815.96,3,0,0,0,1,0
1,18,18,98.8,1778.4,2,2,1,0,0,1
1,77,21,53.57,1124.97,3,2,1,1,1,0
1,53,23,112.58,2589.34,0,1,1,1,0,0
0,47,48,130.2,6249.6,1,0,0,1,1,1
1,49,58,101.89,5909.62,3,1,1,0,0,0
1,18,6,143.81,862.86,3,0,1,1,1,1
0,37,17,117.16,1991.72,0,2,1,0,0,1
0,27,61,76.12,4643.32,3,0,1,1,1,0
0,34,15,52.64,789.6,3,2,1,0,1,1
1,52,20,124.49,2489.8,3,1,1,0,0,0
0,72,46,110.58,5086.68,1,1,0,0,0,0
1,61,25,83.65,2091.25,0,1,0,0,1,0
1,24,4,21.73,86.92,2,0,1,0,0,0
0,22,9,34.66,311.94,2,1,0,1,1,0
1,35,40,129.08,5163.2,0,2,1,0,1,1
0,18,54,25.06,1353.24,1,2,1,1,0,1
1,27,55,45.47,2500.85,0,0,1,1,1,0
1,36,61,96.73,5900.53,1,0,1,1,0,0
1,43,17,118.69,2017.73,1,2,1,0,1,0
1,25,25,124.67,3116.75,0,1,0,0,0,1
1,71,25,112.61,2815.25,2,0,0,0,1,1
0,35,41,40.91,1677.31,1,1,0,1,1,0
0,33,8,28.8,230.4,1,0,0,0,0,1
1,27,59,70.74,4173.66,1,1,0,1,1,0
0,29,30,137.52,4125.6,1,1,0,0,1,0
0,60,45,83.1,3739.5,0,1,1,0,0,1
1,78,37,52.87,1956.19,1,0,0,1,0,0
0,40,16,86.72,1387.52,3,0,0,1,1,1
1,73,47,53.72,2524.84,2,2,0,0,0,0
0,47,24,123.04,2952.96,0,1,1,1,0,0
1,43,69,123.09,8493.21,1,1,0,0,1,1
0,42,51,113.07,5766.57,0,1,1,0,0,0
0,42,9,98.33,884.97,2,1,0,0,0,0
0,49,22,48.0,1056.0,3,2,1,1,0,0
0,79,8,23.71,189.68,1,0,0,0,1,0
0,38,25,58.07,1451.75,2,0,1,1,0,0
1,39,65,146.26,9506.9,0,0,1,1,1,1
1,66,22,96.0,2112.0,3,0,0,1,0,1
1,19,21,148.96,3128.16,3,1,0,0,0,1
1,20,43,109.22,4696.46,3,0,0,1,0,0
1,68,71,43.83,3111.93,0,0,0,0,1,1
0,56,57,110.07,6273.99,0,0,1,1,1,1
1,18,69,129.42,8929.98,3,2,1,0,0,1
0,30,2,124.57,249.14,1,0,0,1,0,0
0,43,3,117.35,352.05,0,2,0,1,1,1
1,70,34,34.26,1164.84,3,0,0,0,1,0
0,34,59,59.68,3521.12,0,1,0,0,0,1
1,23,8,135.07,1080.56,3,1,0,1,0,1
1,40,39,38.25,1491.75,1,1,1,0,1,1
0,71,60,48.92,2935.2,1,1,1,0,0,1
0,52,51,140.21,7150.71,1,0,1,1,1,1
1,59,16,135.04,2160.64,1,0,1,0,1,1
1,29,4,95.28,381.12,2,2,1,1,1,0
1,51,28,129.15,3616.2,3,0,1,1,1,0
0,67,69,58.7,4050.3,0,1,0,1,1,0
0,67,0,86.62,0.0,1,0,1,1,1,0
1,62,4,126.98,507.92,1,0,1,1,0,0
0,64,20,55.52,1110.4,3,0,1,1,0,1
0,25,4,145.38,581.52,2,0,1,1,0,0
1,61,21,31.44,660.24,1,0,1,1,0,0
1,70,50,82.42,4121.0,2,2,1,1,1,0
1,19,69,53.17,3668.73,1,1,0,0,0,1
0,28,67,133.59,8950.53,3,2,1,0,0,1
1,21,46,98.56,4533.76,3,0,0,1,1,0
1,37,1,55.04,55.04,3,1,1,1,0,0
1,39,1,54.31,54.31,3,2,1,1,0,0
1,72,12,135.79,1629.48,0,0,0,1,1,0
0,75,18,120.04,2160.72,2,0,1,1,1,1
0,52,45,85.99,3869.55,3,1,1,0,0,0
1,28,22,98.15,2159.3,0,2,1,0,1,0
1,51,22,49.79,1095.38,3,1,1,0,0,1
0,42,2,49.65,99.3,3,1,1,0,1,1
1,61,38,142.96,5432.48,2,2,1,1,1,1
0,50,1,106.72,106.72,0,1,0,0,0,1
0,30,14,26.45,370.3,1,2,1,1,1,1
0,54,29,128.7,3732.3,1,1,0,1,1,1
1,29,56,56.4,3158.4,1,0,1,0,0,0
1,20,6,145.51,873.06,2,1,1,0,1,0
0,63,10,67.9,679.0,3,2,1,1,0,0
0,54,60,66.29,3977.4,1,0,0,1,1,0
0,41,48,119.01,5712.48,2,2,1,0,0,1
1,43,41,80.86,3315.26,0,0,1,0,0,1
0,79,10,143.66,1436.6,2,2,0,1,1,1
0,64,41,95.43,3912.63,0,2,1,1,0,1
0,39,64,98.13,6280.32,1,0,0,1,0,1
0,49,8,60.29,482.32,3,2,1,1,1,1
0,78,58,103.86,6023.88,2,1,0,0,0,0
1,28,47,24.82,1166.54,1,1,0,1,0,0
0,79,37,54.07,2000.59,2,1,1,1,1,1
1,18,1,87.73,87.73,1,2,0,1,0,1
0,37,29,60.44,1752.76,2,1,0,1,0,1
0,55,6,98.59,591.54,2,0,1,1,1,1
0,51,23,27.33,628.59,0,1,1,0,0,1
0,51,49,105.64,5176.36,1,1,1,1,1,1
1,57,55,106.9,5879.5,2,2,0,0,0,0
0,71,8,142.07,1136.56,0,0,0,0,0,0
1,62,44,40.04,1761.76,3,0,1,0,0,1
0,30,51,65.09,3319.59,1,1,0,0,0,0
0,34,5,46.97,234.85,0,0,1,0,0,1
0,55,71,139.45,9900.95,2,0,1,0,1,1
1,78,55,107.14,5892.7,1,2,1,1,1,0
0,38,35,75.88,2655.8,1,1,0,1,1,1
1,49,42,136.51,5733.42,1,2,1,0,0,0
0,55,38,96.79,3678.02,3,2,1,1,0,1
0,30,67,69.43,4651.81,1,2,1,0,0,0
1,59,9,141.03,1269.27,2,0,1,1,0,0
1,41,24,58.29,1398.96,2,2,1,1,1,0
1,41,34,131.91,4484.94,0,0,1,1,1,0
0,36,2,69.44,138.88,3,0,1,0,1,0
1,23,34,137.64,4679.76,0,0,0,1,1,0
0,44,20,134.14,2682.8,3,0,0,1,1,0
1,36,6,118.37,710.22,3,2,0,0,0,1
1,66,11,22.98,252.78,1,1,1,1,0,0
1,40,34,62.94,2139.96,3,1,1,1,1,1
0,33,6,101.64,609.84,3,2,0,0,0,0
1,72,10,124.38,1243.8,2,2,1,0,1,1
1,67,14,110.55,1547.7,0,0,1,1,0,1
0,44,21,74.59,1566.39,3,0,1,1,1,0
0,57,17,65.73,1117.41,1,1,1,1,0,1
1,29,66,52.74,3480.84,2,1,1,1,0,0
1,33,52,70.28,3654.56,1,1,0,1,0,0
0,30,19,98.38,1869.22,3,2,0,0,1,0
0,52,26,47.02,1222.52,0,2,0,1,1,0
0,55,39,149.81,5842.59,3,0,1,1,1,1
1,20,63,81.68,5145.84,1,2,0,1,1,1
0,40,20,104.46,2089.2,2,1,1,1,1,0
1,62,12,36.58,438.96,2,0,1,0,0,1
1,69,36,68.86,2478.96,2,0,1,1,1,1
0,74,70,66.27,4638.9,0,1,1,1,0,1
1,78,19,34.68,658.92,0,0,1,1,0,0
1,34,38,41.25,1567.5,1,1,1,0,0,1
0,42,62,102.09,6329.58,1,0,1,1,1,1
1,27,36,117.79,4240.44,1,1,1,0,0,0
0,59,27,109.27,2950.29,1,1,0,0,0,0
1,77,8,39.07,312.56,3,1,1,0,1,0
1,68,41,143.72,5892.52,0,2,0,0,1,0
1,27,9,112.44,1011.96,0,2,1,1,1,0
